"","DBN","school_name","year","tot_enrollment","num_female","num_male","Number_Asian","Number_Black","Number_Hispanic","Number_Categories_Unrepresented","Number_White","Num_Students_With_Disabilities","Num_English_Lang_Learners","Num_LowIncome","Borough","grades","gym_square_footage","gym_room_function","shared","location","has_other_purpose","number_gyms","prop_female","econ_as_num","UnderrepresentedProportion","Prop_LowIncome"
"2760","14K018","P.S. 018 Edward Bush","2016-17",177,76,101,1,31,143,0,2,65,26,171,"Brooklyn","Elementary",14384,"OUTDOOR YARD","N","Outside","N",3,0.429378531073446,80.1,0.983050847457627,0.966101694915254
"2761","14K023","P.S. 023 Carter G. Woodson","2016-17",321,147,174,2,164,143,2,10,102,34,262,"Brooklyn","Elementary",650,"DANCE ROOM","Y","Inside","N",4,0.457943925233645,89.1,0.962616822429907,0.81619937694704
"2762","14K023","P.S. 023 Carter G. Woodson","2016-17",321,147,174,2,164,143,2,10,102,34,262,"Brooklyn","Elementary",336,"MULTI-PURPOSE ROOM","Y","Inside","Y",4,0.457943925233645,89.1,0.962616822429907,0.81619937694704
"2763","14K023","P.S. 023 Carter G. Woodson","2016-17",321,147,174,2,164,143,2,10,102,34,262,"Brooklyn","Elementary",6600,"GYM","Y","Inside","Y",4,0.457943925233645,89.1,0.962616822429907,0.81619937694704
"2764","14K023","P.S. 023 Carter G. Woodson","2016-17",321,147,174,2,164,143,2,10,102,34,262,"Brooklyn","Elementary",8051,"OUTDOOR YARD","Y","Outside","N",4,0.457943925233645,89.1,0.962616822429907,0.81619937694704
"2765","14K031","P.S. 031 Samuel F. Dupont","2016-17",593,288,305,50,29,250,5,259,90,48,407,"Brooklyn","Elementary",690,"MULTI-PURPOSE ROOM","N","Inside","Y",7,0.48566610455312,39.2,0.478920741989882,0.686340640809443
"2766","14K031","P.S. 031 Samuel F. Dupont","2016-17",593,288,305,50,29,250,5,259,90,48,407,"Brooklyn","Elementary",696,"MULTI-PURPOSE CLASSROOM","N","Inside","Y",7,0.48566610455312,39.2,0.478920741989882,0.686340640809443
"2767","14K031","P.S. 031 Samuel F. Dupont","2016-17",593,288,305,50,29,250,5,259,90,48,407,"Brooklyn","Elementary",1704,"GYM","N","Inside","N",7,0.48566610455312,39.2,0.478920741989882,0.686340640809443
"2768","14K031","P.S. 031 Samuel F. Dupont","2016-17",593,288,305,50,29,250,5,259,90,48,407,"Brooklyn","Elementary",1530,"MULTI-PURPOSE ROOM","N","Inside","Y",7,0.48566610455312,39.2,0.478920741989882,0.686340640809443
"2769","14K031","P.S. 031 Samuel F. Dupont","2016-17",593,288,305,50,29,250,5,259,90,48,407,"Brooklyn","Elementary",2150,"MULTI-PURPOSE ROOM","N","Inside","Y",7,0.48566610455312,39.2,0.478920741989882,0.686340640809443
"2770","14K031","P.S. 031 Samuel F. Dupont","2016-17",593,288,305,50,29,250,5,259,90,48,407,"Brooklyn","Elementary",6696,"OUTDOOR YARD","N","Outside","N",7,0.48566610455312,39.2,0.478920741989882,0.686340640809443
"2771","14K031","P.S. 031 Samuel F. Dupont","2016-17",593,288,305,50,29,250,5,259,90,48,407,"Brooklyn","Elementary",6612,"OUTDOOR YARD","N","Outside","N",7,0.48566610455312,39.2,0.478920741989882,0.686340640809443
"2772","14K034","P.S. 034 Oliver H. Perry","2016-17",489,238,251,12,18,88,5,366,59,75,86,"Brooklyn","Elementary",580,"PLAYROOM","N","Inside","N",3,0.486707566462168,28.6,0.226993865030675,0.175869120654397
"2773","14K034","P.S. 034 Oliver H. Perry","2016-17",489,238,251,12,18,88,5,366,59,75,86,"Brooklyn","Elementary",7160,"OUTDOOR YARD","N","Outside","N",3,0.486707566462168,28.6,0.226993865030675,0.175869120654397
"2774","14K034","P.S. 034 Oliver H. Perry","2016-17",489,238,251,12,18,88,5,366,59,75,86,"Brooklyn","Elementary",6429,"OUTDOOR YARD","N","Outside","N",3,0.486707566462168,28.6,0.226993865030675,0.175869120654397
"2775","14K050","J.H.S. 050 John D. Wells","2016-17",268,119,149,1,69,192,1,5,99,54,237,"Brooklyn","Junior High-Intermediate-Middle",989,"DANCE ROOM","Y","Inside","N",5,0.444029850746269,82.9,0.977611940298508,0.884328358208955
"2776","14K050","J.H.S. 050 John D. Wells","2016-17",268,119,149,1,69,192,1,5,99,54,237,"Brooklyn","Junior High-Intermediate-Middle",572,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",5,0.444029850746269,82.9,0.977611940298508,0.884328358208955
"2777","14K050","J.H.S. 050 John D. Wells","2016-17",268,119,149,1,69,192,1,5,99,54,237,"Brooklyn","Junior High-Intermediate-Middle",598,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",5,0.444029850746269,82.9,0.977611940298508,0.884328358208955
"2778","14K050","J.H.S. 050 John D. Wells","2016-17",268,119,149,1,69,192,1,5,99,54,237,"Brooklyn","Junior High-Intermediate-Middle",5580,"GYM","Y","Inside","N",5,0.444029850746269,82.9,0.977611940298508,0.884328358208955
"2779","14K050","J.H.S. 050 John D. Wells","2016-17",268,119,149,1,69,192,1,5,99,54,237,"Brooklyn","Junior High-Intermediate-Middle",12328,"OUTDOOR YARD","Y","Outside","N",5,0.444029850746269,82.9,0.977611940298508,0.884328358208955
"2780","14K059","P.S. 059 William Floyd","2016-17",318,158,160,2,158,148,6,4,79,40,263,"Brooklyn","Elementary",700,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",4,0.49685534591195,89.4,0.981132075471698,0.827044025157233
"2781","14K059","P.S. 059 William Floyd","2016-17",318,158,160,2,158,148,6,4,79,40,263,"Brooklyn","Elementary",700,"DANCE ROOM","Y","Inside","N",4,0.49685534591195,89.4,0.981132075471698,0.827044025157233
"2782","14K059","P.S. 059 William Floyd","2016-17",318,158,160,2,158,148,6,4,79,40,263,"Brooklyn","Elementary",675,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",4,0.49685534591195,89.4,0.981132075471698,0.827044025157233
"2783","14K059","P.S. 059 William Floyd","2016-17",318,158,160,2,158,148,6,4,79,40,263,"Brooklyn","Elementary",3848,"GYM","Y","Inside","N",4,0.49685534591195,89.4,0.981132075471698,0.827044025157233
"2784","14K071","Juan Morel Campos Secondary School","2016-17",596,277,319,6,98,455,4,33,186,149,442,"Brooklyn","Secondary School",351,"WEIGHT ROOM","Y","Inside","N",6,0.464765100671141,84.5,0.934563758389262,0.741610738255034
"2785","14K071","Juan Morel Campos Secondary School","2016-17",596,277,319,6,98,455,4,33,186,149,442,"Brooklyn","Secondary School",1392,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",6,0.464765100671141,84.5,0.934563758389262,0.741610738255034
"2786","14K071","Juan Morel Campos Secondary School","2016-17",596,277,319,6,98,455,4,33,186,149,442,"Brooklyn","Secondary School",1026,"DANCE ROOM","Y","Inside","N",6,0.464765100671141,84.5,0.934563758389262,0.741610738255034
"2787","14K071","Juan Morel Campos Secondary School","2016-17",596,277,319,6,98,455,4,33,186,149,442,"Brooklyn","Secondary School",299,"MULTI-PURPOSE ROOM","Y","Inside","Y",6,0.464765100671141,84.5,0.934563758389262,0.741610738255034
"2788","14K071","Juan Morel Campos Secondary School","2016-17",596,277,319,6,98,455,4,33,186,149,442,"Brooklyn","Secondary School",6363,"GYM","Y","Inside","N",6,0.464765100671141,84.5,0.934563758389262,0.741610738255034
"2789","14K071","Juan Morel Campos Secondary School","2016-17",596,277,319,6,98,455,4,33,186,149,442,"Brooklyn","Secondary School",21079,"OUTDOOR YARD","Y","Outside","N",6,0.464765100671141,84.5,0.934563758389262,0.741610738255034
"2790","14K084","P.S. 084 Jose De Diego","2016-17",799,393,406,26,36,504,31,202,141,129,338,"Brooklyn","K-8",714,"GYM","N","Inside","N",3,0.491864831038799,50.6,0.714643304130163,0.423028785982478
"2791","14K084","P.S. 084 Jose De Diego","2016-17",799,393,406,26,36,504,31,202,141,129,338,"Brooklyn","K-8",1350,"AUXILIARY EXERCISE ROOM","N","Inside","N",3,0.491864831038799,50.6,0.714643304130163,0.423028785982478
"2792","14K084","P.S. 084 Jose De Diego","2016-17",799,393,406,26,36,504,31,202,141,129,338,"Brooklyn","K-8",4551,"OUTDOOR YARD","N","Outside","N",3,0.491864831038799,50.6,0.714643304130163,0.423028785982478
"2793","14K110","P.S. 110 The Monitor","2016-17",505,248,257,26,16,100,10,353,51,47,127,"Brooklyn","Elementary",630,"DANCE ROOM","N","Inside","N",9,0.491089108910891,25.2,0.24950495049505,0.251485148514851
"2794","14K110","P.S. 110 The Monitor","2016-17",505,248,257,26,16,100,10,353,51,47,127,"Brooklyn","Elementary",616,"AUXILIARY EXERCISE ROOM","N","Inside","N",9,0.491089108910891,25.2,0.24950495049505,0.251485148514851
"2795","14K110","P.S. 110 The Monitor","2016-17",505,248,257,26,16,100,10,353,51,47,127,"Brooklyn","Elementary",1406,"GYM","N","Inside","N",9,0.491089108910891,25.2,0.24950495049505,0.251485148514851
"2796","14K110","P.S. 110 The Monitor","2016-17",505,248,257,26,16,100,10,353,51,47,127,"Brooklyn","Elementary",1480,"MULTI-PURPOSE ROOM","N","Inside","Y",9,0.491089108910891,25.2,0.24950495049505,0.251485148514851
"2797","14K110","P.S. 110 The Monitor","2016-17",505,248,257,26,16,100,10,353,51,47,127,"Brooklyn","Elementary",120,"MULTI-PURPOSE ROOM","N","Inside","Y",9,0.491089108910891,25.2,0.24950495049505,0.251485148514851
"2798","14K110","P.S. 110 The Monitor","2016-17",505,248,257,26,16,100,10,353,51,47,127,"Brooklyn","Elementary",594,"MULTI-PURPOSE ROOM","N","Inside","Y",9,0.491089108910891,25.2,0.24950495049505,0.251485148514851
"2799","14K110","P.S. 110 The Monitor","2016-17",505,248,257,26,16,100,10,353,51,47,127,"Brooklyn","Elementary",1184,"MULTI-PURPOSE ROOM","N","Inside","Y",9,0.491089108910891,25.2,0.24950495049505,0.251485148514851
"2800","14K110","P.S. 110 The Monitor","2016-17",505,248,257,26,16,100,10,353,51,47,127,"Brooklyn","Elementary",506,"MULTI-PURPOSE ROOM","N","Inside","Y",9,0.491089108910891,25.2,0.24950495049505,0.251485148514851
"2801","14K110","P.S. 110 The Monitor","2016-17",505,248,257,26,16,100,10,353,51,47,127,"Brooklyn","Elementary",5091,"OUTDOOR YARD","N","Outside","N",9,0.491089108910891,25.2,0.24950495049505,0.251485148514851
"2802","14K120","P.S. 120 Carlos Tapia","2016-17",450,231,219,10,90,340,3,7,103,61,361,"Brooklyn","Elementary",676,"DANCE ROOM","Y","Inside","N",3,0.513333333333333,84.6,0.962222222222222,0.802222222222222
"2803","14K120","P.S. 120 Carlos Tapia","2016-17",450,231,219,10,90,340,3,7,103,61,361,"Brooklyn","Elementary",3905,"GYM","Y","Inside","N",3,0.513333333333333,84.6,0.962222222222222,0.802222222222222
"2804","14K120","P.S. 120 Carlos Tapia","2016-17",450,231,219,10,90,340,3,7,103,61,361,"Brooklyn","Elementary",5694,"OUTDOOR YARD","Y","Outside","N",3,0.513333333333333,84.6,0.962222222222222,0.802222222222222
"2805","14K126","John Ericsson Middle School 126","2016-17",393,144,249,6,77,246,6,58,110,45,312,"Brooklyn","Junior High-Intermediate-Middle",1404,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",3,0.366412213740458,71.2,0.837150127226463,0.793893129770992
"2806","14K126","John Ericsson Middle School 126","2016-17",393,144,249,6,77,246,6,58,110,45,312,"Brooklyn","Junior High-Intermediate-Middle",920,"DANCE ROOM","Y","Inside","N",3,0.366412213740458,71.2,0.837150127226463,0.793893129770992
"2807","14K126","John Ericsson Middle School 126","2016-17",393,144,249,6,77,246,6,58,110,45,312,"Brooklyn","Junior High-Intermediate-Middle",6500,"GYM","Y","Inside","N",3,0.366412213740458,71.2,0.837150127226463,0.793893129770992
"2808","14K132","P.S. 132 The Conselyea School","2016-17",698,355,343,51,110,251,17,269,80,48,241,"Brooklyn","Elementary",3782,"MULTI-PURPOSE ROOM","N","Inside","Y",1,0.508595988538682,45.6,0.541547277936963,0.345272206303725
"2809","14K147","P.S. 147 Isaac Remsen","2016-17",318,172,146,11,66,204,13,24,63,38,254,"Brooklyn","Elementary",1344,"DANCE ROOM","Y","Inside","N",4,0.540880503144654,74.4,0.889937106918239,0.79874213836478
"2810","14K147","P.S. 147 Isaac Remsen","2016-17",318,172,146,11,66,204,13,24,63,38,254,"Brooklyn","Elementary",5194,"MULTI-PURPOSE ROOM","Y","Inside","Y",4,0.540880503144654,74.4,0.889937106918239,0.79874213836478
"2811","14K147","P.S. 147 Isaac Remsen","2016-17",318,172,146,11,66,204,13,24,63,38,254,"Brooklyn","Elementary",8692,"MULTI-PURPOSE ROOM","Y","Inside","Y",4,0.540880503144654,74.4,0.889937106918239,0.79874213836478
"2812","14K147","P.S. 147 Isaac Remsen","2016-17",318,172,146,11,66,204,13,24,63,38,254,"Brooklyn","Elementary",14665,"OUTDOOR YARD","Y","Outside","N",4,0.540880503144654,74.4,0.889937106918239,0.79874213836478
"2813","14K157","P.S./I.S. 157 The Benjamin Franklin Health & Scien","2016-17",508,246,262,2,101,395,4,6,145,84,402,"Brooklyn","K-8",2080,"MULTI-PURPOSE ROOM","N","Inside","Y",4,0.484251968503937,85.4,0.984251968503937,0.791338582677165
"2814","14K157","P.S./I.S. 157 The Benjamin Franklin Health & Scien","2016-17",508,246,262,2,101,395,4,6,145,84,402,"Brooklyn","K-8",1798,"MULTI-PURPOSE ROOM","N","Inside","Y",4,0.484251968503937,85.4,0.984251968503937,0.791338582677165
"2815","14K157","P.S./I.S. 157 The Benjamin Franklin Health & Scien","2016-17",508,246,262,2,101,395,4,6,145,84,402,"Brooklyn","K-8",3198,"OUTDOOR YARD","N","Outside","N",4,0.484251968503937,85.4,0.984251968503937,0.791338582677165
"2816","14K157","P.S./I.S. 157 The Benjamin Franklin Health & Scien","2016-17",508,246,262,2,101,395,4,6,145,84,402,"Brooklyn","K-8",5451,"OUTDOOR YARD","N","Outside","N",4,0.484251968503937,85.4,0.984251968503937,0.791338582677165
"2817","14K196","P.S. 196 Ten Eyck","2016-17",357,169,188,3,62,279,6,7,98,43,318,"Brooklyn","Elementary",483,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",6,0.473389355742297,82.3,0.971988795518207,0.890756302521008
"2818","14K196","P.S. 196 Ten Eyck","2016-17",357,169,188,3,62,279,6,7,98,43,318,"Brooklyn","Elementary",588,"MULTI-PURPOSE CLASSROOM","Y","Inside","Y",6,0.473389355742297,82.3,0.971988795518207,0.890756302521008
"2819","14K196","P.S. 196 Ten Eyck","2016-17",357,169,188,3,62,279,6,7,98,43,318,"Brooklyn","Elementary",3024,"GYM","Y","Inside","N",6,0.473389355742297,82.3,0.971988795518207,0.890756302521008
"2820","14K196","P.S. 196 Ten Eyck","2016-17",357,169,188,3,62,279,6,7,98,43,318,"Brooklyn","Elementary",4428,"GYM","Y","Inside","N",6,0.473389355742297,82.3,0.971988795518207,0.890756302521008
"2821","14K196","P.S. 196 Ten Eyck","2016-17",357,169,188,3,62,279,6,7,98,43,318,"Brooklyn","Elementary",7730,"OUTDOOR YARD","Y","Outside","N",6,0.473389355742297,82.3,0.971988795518207,0.890756302521008
"2822","14K196","P.S. 196 Ten Eyck","2016-17",357,169,188,3,62,279,6,7,98,43,318,"Brooklyn","Elementary",2000,"MULTI-PURPOSE ROOM","Y","Inside","Y",6,0.473389355742297,82.3,0.971988795518207,0.890756302521008
"2823","14K250","P.S. 250 George H. Lindsay","2016-17",558,270,288,85,57,407,1,8,81,69,370,"Brooklyn","Elementary",3780,"GYM","N","Inside","N",2,0.483870967741935,74.5,0.833333333333333,0.663082437275986
"2824","14K250","P.S. 250 George H. Lindsay","2016-17",558,270,288,85,57,407,1,8,81,69,370,"Brooklyn","Elementary",23764,"OUTDOOR YARD","N","Outside","N",2,0.483870967741935,74.5,0.833333333333333,0.663082437275986
"2825","14K257","P.S. 257 John F. Hylan","2016-17",658,353,305,7,136,503,0,12,180,104,468,"Brooklyn","Elementary",3886,"GYM","N","Inside","N",2,0.536474164133739,79.4,0.97112462006079,0.711246200607903
"2826","14K257","P.S. 257 John F. Hylan","2016-17",658,353,305,7,136,503,0,12,180,104,468,"Brooklyn","Elementary",26879,"OUTDOOR YARD","N","Outside","N",2,0.536474164133739,79.4,0.97112462006079,0.711246200607903
"2827","14K297","P.S. 297 Abraham Stockton","2016-17",246,112,134,5,96,137,5,3,66,26,207,"Brooklyn","Elementary",308,"MULTI-PURPOSE CLASSROOM","N","Inside","Y",4,0.455284552845528,91.8,0.967479674796748,0.841463414634146
"2828","14K297","P.S. 297 Abraham Stockton","2016-17",246,112,134,5,96,137,5,3,66,26,207,"Brooklyn","Elementary",676,"MULTI-PURPOSE ROOM","N","Inside","Y",4,0.455284552845528,91.8,0.967479674796748,0.841463414634146
"2829","14K297","P.S. 297 Abraham Stockton","2016-17",246,112,134,5,96,137,5,3,66,26,207,"Brooklyn","Elementary",3920,"GYM","N","Inside","N",4,0.455284552845528,91.8,0.967479674796748,0.841463414634146
"2830","14K297","P.S. 297 Abraham Stockton","2016-17",246,112,134,5,96,137,5,3,66,26,207,"Brooklyn","Elementary",7515,"OUTDOOR YARD","N","Outside","N",4,0.455284552845528,91.8,0.967479674796748,0.841463414634146
"2831","14K318","I.S. 318 Eugenio Maria De Hostos","2016-17",1358,664,694,98,240,832,11,177,244,86,745,"Brooklyn","Junior High-Intermediate-Middle",1265,"WEIGHT ROOM","N","Inside","N",3,0.488954344624448,63.4,0.797496318114875,0.54860088365243
"2832","14K318","I.S. 318 Eugenio Maria De Hostos","2016-17",1358,664,694,98,240,832,11,177,244,86,745,"Brooklyn","Junior High-Intermediate-Middle",728,"DANCE ROOM","N","Inside","N",3,0.488954344624448,63.4,0.797496318114875,0.54860088365243
"2833","14K318","I.S. 318 Eugenio Maria De Hostos","2016-17",1358,664,694,98,240,832,11,177,244,86,745,"Brooklyn","Junior High-Intermediate-Middle",6912,"GYM","N","Inside","N",3,0.488954344624448,63.4,0.797496318114875,0.54860088365243
"2834","14K319","P.S. 319","2016-17",130,62,68,2,6,118,0,4,17,23,82,"Brooklyn","Early Childhood",4940,"OUTDOOR YARD","N","Outside","N",1,0.476923076923077,78,0.953846153846154,0.630769230769231
"2835","14K380","P.S. 380 John Wayne Elementary","2016-17",584,298,286,8,108,423,2,43,149,131,419,"Brooklyn","Elementary",2772,"GYM","Y","Inside","N",6,0.51027397260274,80.8,0.912671232876712,0.717465753424658
"2836","14K380","P.S. 380 John Wayne Elementary","2016-17",584,298,286,8,108,423,2,43,149,131,419,"Brooklyn","Elementary",575,"DANCE ROOM","Y","Inside","N",6,0.51027397260274,80.8,0.912671232876712,0.717465753424658
